time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-07-19 15:28:20.889 UTC, ,589,3204733,2696,57072,1344, ,44, ,5860, , , , , , , , , ,44,35, , , ,7,3,44, ,85, , , , , , , , , ,3, , , ,9789447,1218,1,573,573, , , , ,4825,381361000448,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,15,27,141560552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:29:20.892 UTC, ,589,3204733,2696,57072,1344, ,44, ,5378, , , , , , , , , ,44,35, , , ,7,3,44, ,83, , , , , , , , , ,3, , , ,9784903,1218,1,573,573, , , , ,4825,381360648192,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,9,21,175256992,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:30:20.894 UTC, ,589,3204733,2696,57072,1344, ,44, ,5439, , , , , , , , , ,44,35, , , ,7,3,44, ,79, , , , , , , , , ,3, , , ,9780303,1218,1,573,573, , , , ,4825,381360521216,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,26,172306552,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:31:20.895 UTC, ,589,3204733,2696,57072,1344, ,44, ,5409, , , , , , , , , ,44,35, , , ,7,3,44, ,88, , , , , , , , , ,3, , , ,9776847,1218,1,573,573, , , , ,4825,381360762880,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,19,183899976,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:32:20.896 UTC, ,589,3204733,2696,57072,1344, ,44, ,5403, , , , , , , , , ,44,35, , , ,7,3,44, ,75, , , , , , , , , ,3, , , ,9772311,1218,1,573,573, , , , ,4825,381360443392,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,43,177675064,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:33:20.897 UTC, ,589,3204733,2696,57072,1344, ,43, ,5412, , , , , , , , , ,43,35, , , ,7,3,44, ,83, , , , , , , , , ,3, , , ,9766983,1218,1,573,573, , , , ,4825,381360115712,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,30,203183768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:34:20.898 UTC, ,589,3204733,2696,57072,1344, ,43, ,5422, , , , , , , , , ,43,35, , , ,7,3,44, ,79, , , , , , , , , ,3, , , ,9763623,1218,1,573,573, , , , ,4825,381357469696,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,8,83,215639768,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:35:20.900 UTC, ,589,3204733,2696,57072,1344, ,43, ,5404, , , , , , , , , ,43,35, , , ,7,3,44, ,80, , , , , , , , , ,3, , , ,9760415,1218,1,573,573, , , , ,4825,381351645184,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,9,64,159239624,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:36:20.902 UTC, ,589,3204733,2696,57072,1344, ,43, ,5391, , , , , , , , , ,43,35, , , ,7,3,44, ,61, , , , , , , , , ,3, , , ,9757207,1218,1,573,573, , , , ,4825,381351317504,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,16,175035768,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:37:20.903 UTC, ,589,3204733,2696,57072,1344, ,43, ,5403, , , , , , , , , ,43,35, , , ,7,3,44, ,79, , , , , , , , , ,3, , , ,9754071,1218,1,573,573, , , , ,4825,381351145472,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,12,19,181399384,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:38:20.904 UTC, ,589,3204733,2696,57072,1344, ,42, ,5436, , , , , , , , , ,42,35, , , ,7,3,44, ,79, , , , , , , , , ,3, , , ,9748759,1218,1,573,573, , , , ,4825,381351223296,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,17,147092632,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:39:20.905 UTC, ,589,3204733,2696,57072,1344, ,42, ,5405, , , , , , , , , ,42,35, , , ,7,3,44, ,79, , , , , , , , , ,3, , , ,9745215,1218,1,573,573, , , , ,4825,381351071744,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,18,158780200,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:40:20.905 UTC, ,589,3204733,2696,57072,1344, ,42, ,5391, , , , , , , , , ,42,35, , , ,7,3,44, ,75, , , , , , , , , ,3, , , ,9741647,1218,1,573,573, , , , ,4825,381350920192,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,23,162466504,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:41:20.906 UTC, ,589,3204733,2696,57072,1344, ,42, ,5408, , , , , , , , , ,42,35, , , ,7,3,44, ,75, , , , , , , , , ,3, , , ,9735935,1218,1,573,573, , , , ,4825,381350658048,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,13,190517040,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:42:20.907 UTC, ,589,3204733,2696,57072,1344, ,42, ,5375, , , , , , , , , ,42,35, , , ,7,3,44, ,66, , , , , , , , , ,3, , , ,9730463,1218,1,573,573, , , , ,4825,381350457344,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,11,34,222044816,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-07-19 15:43:20.908 UTC, ,589,3204733,2696,57072,1344, ,42, ,2708, , , , , , , , , ,42,35, , , ,7,3,44, ,6, , , , , , , , , ,3, , , ,9729231,1218,1,573,573, , , , ,4825,381350277120,44,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4825, ,1721401040816, , , , ,3145728,4785, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,10,11,101379328,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
